위도,경도,단속건수
36.7756358,127.1362874,12
36.73893853,127.2674245,11
36.92443178,127.1889294,11
36.82219438,127.156074,11
36.8826274,127.1479455,11
36.81105813,127.1561951,11
36.82836331,127.1416483,11
36.82668872,127.1256752,11
36.81220301,127.1069879,11
36.84329577,127.1344784,11
36.83356031,127.1452777,11
36.81147479,127.1316355,11
36.80901775,127.1015597,11
36.82631579,127.1301602,11
36.78311397,127.1541518,11
36.82037829,127.1445219,11
36.84386091,127.1267127,11
36.88926071,127.1158334,11
36.80658834,127.1374439,11
36.82096591,127.1571621,11
36.82808725,127.1266873,11
36.8049974,127.1068509,11
36.81529109,127.1609931,11
36.83045077,127.1302619,11
36.79204296,127.1405995,11
36.81145728,127.1073578,11
36.83469895,127.1143174,11
36.87074208,127.1450058,11
36.81689949,127.1376648,11
36.78122009,127.164131,11
36.8340452,127.1215861,11
36.79762585,127.1313307,11
36.79204198,127.1292266,11
36.85073482,127.1571267,11
36.79206528,127.1186304,11
36.82183195,127.157377,11
36.72287465,127.1007639,11
36.78120556,127.154175,11
36.76662292,127.1604912,11
36.80567109,127.1402297,11
36.83824455,127.1387711,11
36.80144346,127.1353109,11
36.81848158,127.1547337,11
36.8326644,127.1437395,11
36.78327882,127.1627178,11
36.8358774,127.1585483,11
36.79446454,127.1305362,11
36.82120967,127.1270713,11
36.87804376,127.1991662,11
36.82538847,127.161123,11
36.82247332,127.1103408,11
36.83316641,127.1310256,11
36.83761102,127.111319,11
36.82973516,127.1545287,11
36.79095896,127.1302743,11
36.82954232,127.1461924,11
36.83053845,127.1424454,11
36.83160252,127.1434533,11
36.82511468,127.1565597,11
36.78397008,127.1539049,11
36.83236853,127.1436959,11
36.79730131,127.1307211,11
36.81209444,127.1534738,11
36.78495597,127.234685,11
36.78434291,127.157793,11
36.77085547,127.1298378,11
36.88410123,127.2074812,10
36.79943978,127.1285411,10
36.78609809,127.1598965,10
36.81683495,127.1394603,10
36.82282212,127.1555754,10
36.83118723,127.1106192,10
36.83743805,127.1113707,10
36.78538051,127.1291266,10
36.83742974,127.1456496,10
36.82310834,127.1075768,10
36.83887857,127.1102925,10
36.8325803,127.1406001,10
36.83558494,127.1102958,10
36.87127145,127.1454775,10
36.81140143,127.1067435,10
36.81631822,127.1603593,10
36.8068795,127.1643576,10
36.83991891,127.1297442,10
36.91874382,127.1325121,10
36.82965808,127.1429566,10
36.82148115,127.1397818,10
36.84052216,127.1249046,10
36.78680308,127.1597946,10
36.81672825,127.1585292,10
36.89130223,127.1619396,10
36.87810623,127.1509443,10
36.83283492,127.1490592,10
36.8532178,127.1374198,10
36.8331779,127.1393085,10
36.82031362,127.152786,10
36.79884093,127.1016957,10
36.7910317,127.1260785,10
36.8047132,127.1342259,10
36.82798082,127.1432848,10
36.8347512,127.1112925,10
36.81643457,127.1084411,10
36.83288274,127.144039,10
36.77236699,127.1287687,10
36.84034315,127.1219978,10
36.79722837,127.120796,10
36.82241105,127.1241434,10
36.81722361,127.1393043,10
36.8063906,127.1140428,10
36.83275941,127.1384776,10
36.82294389,127.1536806,10
36.80699819,127.1472115,10
36.78826716,127.1199936,10
36.81747086,127.1574418,10
36.79448311,127.1634886,10
36.82266655,127.155879,10
36.83057286,127.1323984,10
36.84313076,127.1206356,10
36.84343034,127.1263958,10
36.80271008,127.1463309,10
36.8053984,127.1382419,10
36.84004865,127.1241056,10
36.79486761,127.1324131,10
36.81017869,127.1048435,10
36.77976507,127.1528224,10
36.83013035,127.1431066,10
36.8090904,127.1475668,10
36.83353861,127.1371453,10
36.77431106,127.1370744,10
36.82156001,127.1083247,10
36.74116617,127.251605,10
36.82196151,127.137319,9
36.80752483,127.1497906,9
36.82219578,127.1258558,9
36.78164151,127.153067,9
36.78237326,127.1602837,9
36.82858574,127.1518476,9
36.8400464,127.1216661,9
36.86576266,127.1239212,9
36.83951993,127.1372587,9
36.87163966,127.1449439,9
36.83408335,127.1177888,9
36.81275951,127.1694324,9
36.79716584,127.1499972,9
36.81296311,127.1081762,9
36.8405601,127.1016319,9
36.84051252,127.1211505,9
36.83170847,127.1425739,9
36.82144968,127.1584058,9
36.79356155,127.1266117,9
36.81457428,127.1079942,9
36.82803534,127.142302,9
36.81756583,127.138238,9
36.83650953,127.1303558,9
36.83046947,127.1369564,9
36.80281962,127.1381514,9
36.85973304,127.1112384,9
36.81768039,127.1360283,9
36.81785163,127.1608369,9
36.83298646,127.131355,9
36.82306345,127.1120834,9
36.79039081,127.1210586,9
36.81555367,127.1156849,9
36.81855484,127.1591738,9
36.77533628,127.1282539,9
36.77685617,127.1335974,9
36.80563933,127.1061786,9
36.79073496,127.1160701,9
36.81913224,127.1100889,9
36.80388582,127.1222549,9
36.81533723,127.1373581,9
36.79227418,127.1234747,9
36.81724437,127.1491557,9
36.82935804,127.1430101,9
36.81868049,127.1463834,9
36.80971732,127.1057593,9
36.77920289,127.1502581,9
36.79250264,127.1564565,9
36.8373525,127.1314379,9
36.81494837,127.1415357,9
36.79775854,127.1332398,9
36.80369797,127.1087756,9
36.82447589,127.1416881,9
36.83266615,127.135895,9
36.77757007,127.1414355,9
36.83784136,127.1470451,9
36.79879862,127.1193932,9
36.83771135,127.1171866,9
36.81657156,127.1093093,9
36.80571981,127.1473372,9
36.82591579,127.1424235,9
36.84679571,127.1157634,9
36.80571427,127.1405234,9
36.7786306,127.1523066,9
36.72220125,127.1187358,9
36.82183384,127.1592714,9
36.80678214,127.1150684,9
36.76979648,127.137066,9
36.81008389,127.1022554,9
36.800733,127.1397744,9
36.82230132,127.1559498,9
36.79744878,127.1220275,9
36.82594489,127.1133542,9
36.8461537,127.1168412,9
36.82098434,127.102157,9
36.83056663,127.1335323,9
36.81838025,127.1603484,9
36.79076095,127.1180484,9
36.81812618,127.1589721,9
36.79104,127.1147558,9
36.87298936,127.149925,9
36.82323565,127.1456714,9
36.791244,127.1259949,9
36.83089717,127.1427505,8
36.81159169,127.1068046,8
36.82144008,127.1457655,8
36.80008846,127.1257897,8
36.8240408,127.1368709,8
36.78175384,127.2353816,8
36.83127072,127.1293308,8
36.83570732,127.1470032,8
36.83215931,127.1311293,8
36.82257295,127.1548229,8
36.83009984,127.1436024,8
36.83046565,127.1393945,8
36.79429381,127.1601585,8
36.80354134,127.1298906,8
36.79770368,127.1076812,8
36.7944212,127.1464798,8
36.83050735,127.1249864,8
36.82853853,127.1397102,8
36.81437386,127.13154,8
36.86630697,127.1208178,8
36.86784038,127.1975201,8
36.83565093,127.147213,8
36.8086765,127.1625834,8
36.83180617,127.1406684,8
36.91611014,127.1282868,8
36.81752065,127.1360015,8
36.8411863,127.1044123,8
36.86222466,127.1239275,8
36.86358475,127.1184799,8
36.82141769,127.1400249,8
36.84155987,127.1288704,8
36.81502439,127.110339,8
36.83898888,127.1160568,8
36.7980124,127.1388193,8
36.83325335,127.1410425,8
36.84164852,127.1315252,8
36.82267894,127.121365,8
36.80550253,127.1404334,8
36.82206417,127.1271701,8
36.83739069,127.1303931,8
36.91395223,127.2196947,8
36.83016976,127.1425558,8
36.81013245,127.1030019,8
36.84919009,127.1174614,8
36.79814383,127.120508,8
36.7457765,127.1706884,8
36.76110747,127.158527,8
36.78399253,127.1644021,8
36.81688766,127.1412268,8
36.8292522,127.1207982,8
36.8308274,127.1388134,8
36.80821002,127.1497994,8
36.77363902,127.1361277,8
36.81260179,127.1056415,8
36.8370614,127.1314764,8
36.83260314,127.1429818,8
36.78052976,127.1641162,8
36.83262564,127.1432255,8
36.79989647,127.1364567,8
36.87690384,127.1488429,8
36.77960244,127.1412105,8
36.80847338,127.161729,8
36.77511325,127.1309031,8
36.77485829,127.1331303,8
36.77411596,127.1361422,8
36.81088826,127.1032551,8
36.8013809,127.1372937,8
36.81628199,127.1076733,8
36.81075956,127.1439363,8
36.82127721,127.1099305,8
36.82284803,127.126083,8
36.77653232,127.2129116,8
36.8005619,127.1195021,8
36.84613157,127.1301658,8
36.91181719,127.1415016,8
36.80201362,127.1504415,8
36.78732911,127.1666498,8
36.8161538,127.1376841,8
36.80254432,127.119888,8
36.80424193,127.1357231,8
36.8268347,127.1420064,8
36.81811792,127.140711,8
36.80201757,127.1464873,8
36.80943865,127.1406059,8
36.84254561,127.1367577,8
36.80093699,127.1388691,8
36.81689307,127.1070316,8
36.80478301,127.1463228,8
36.84325328,127.1282397,8
36.81173508,127.1340111,8
36.7882524,127.1299269,8
36.79592465,127.1270998,8
36.82228894,127.1257047,8
36.81349665,127.1444869,8
36.81358689,127.1693204,8
36.83140409,127.1452434,8
36.87949293,127.1582881,8
36.80175977,127.150731,8
36.80717031,127.1475025,8
36.81037232,127.10384,7
36.80167343,127.1386726,7
36.83496817,127.105589,7
36.82005902,127.1103969,7
36.80636402,127.160498,7
36.80768421,127.1475763,7
36.77213641,127.1285955,7
36.81422333,127.1465263,7
36.72315741,127.1040236,7
36.76611105,127.163957,7
36.82032079,127.1197157,7
36.80326812,127.1296513,7
36.79645737,127.1226522,7
36.83983509,127.1211338,7
36.83993636,127.129191,7
36.8131059,127.1461306,7
36.81003687,127.109331,7
36.82951744,127.1465693,7
36.8109436,127.1109504,7
36.83634977,127.149995,7
36.84955934,127.1174851,7
36.8168254,127.1390744,7
36.81684637,127.1358235,7
36.81168106,127.1095028,7
36.81172352,127.1339564,7
36.78946178,127.1563569,7
36.82638488,127.1390176,7
36.8164765,127.1387567,7
36.79875057,127.1539211,7
36.81189096,127.1106268,7
36.78852825,127.1227757,7
36.84691834,127.1155003,7
36.84726714,127.1130846,7
36.80084878,127.1076493,7
36.77681518,127.1372272,7
36.83291682,127.1285314,7
36.82607447,127.1430285,7
36.80055875,127.1025019,7
36.83099113,127.122586,7
36.87299137,127.1498331,7
36.78528122,127.1602337,7
36.78556266,127.1573869,7
36.8267036,127.1151628,7
36.82902097,127.1380982,7
36.81015105,127.1430377,7
36.80262053,127.1219442,7
36.83427574,127.1347578,7
36.83309535,127.1425081,7
36.79172384,127.128187,7
36.8351567,127.1116796,7
36.81041582,127.1015639,7
36.81876054,127.1326841,7
36.77515911,127.1284246,7
36.80549422,127.1155865,7
36.78575739,127.1138289,7
36.79921516,127.1252204,7
36.78699078,127.1461258,7
36.7836393,127.1608384,7
36.76017633,127.2272439,7
36.8216558,127.1317106,7
36.82165908,127.1147259,7
36.82166472,127.1398438,7
36.8272246,127.1306945,7
36.79805442,127.1370034,7
36.83863575,127.146919,7
36.83864426,127.119642,7
36.83874634,127.1173973,7
36.83597391,127.1437328,7
36.83601232,127.1289381,7
36.87875703,127.1504338,7
36.77491147,127.1278547,7
36.8286221,127.1841474,7
36.81808179,127.1095406,7
36.83496696,127.1129774,7
36.83456597,127.1370601,7
36.81115879,127.1388316,7
36.82384667,127.1441403,7
36.79750305,127.1527432,7
36.79762362,127.1244465,7
36.81462359,127.100147,7
36.84108694,127.1744551,7
36.82738308,127.1091942,7
36.83674613,127.1312041,7
36.8715517,127.1446516,7
36.81767814,127.136418,7
36.78182223,127.1551186,7
36.87111993,127.144109,7
36.82255177,127.114109,7
36.8297218,127.1416688,7
36.8312739,127.1222287,7
36.82265459,127.1556485,7
36.87930434,127.1571964,7
36.87900794,127.1483907,7
36.79209814,127.1251584,7
36.83402311,127.1427502,7
36.84029996,127.1372324,7
36.79360163,127.1527148,7
36.83396827,127.1304075,7
36.79678257,127.1386522,7
36.79684392,127.1303841,7
36.83356233,127.1354759,7
36.8279905,127.1247833,7
36.79510813,127.1324038,7
36.84002316,127.1003179,7
36.82812195,127.1415326,7
36.81404964,127.1085044,7
36.84035142,127.1218377,7
36.81134438,127.1071497,7
36.74075541,127.1707796,7
36.82825058,127.1395968,7
36.82190533,127.1147448,7
36.91848469,127.1278847,6
36.80282513,127.1503948,6
36.81392559,127.1359123,6
36.83982057,127.1090469,6
36.76676414,127.1580588,6
36.76856232,127.1352434,6
36.80744111,127.1181072,6
36.82031298,127.1586436,6
36.80522688,127.1159297,6
36.78213422,127.1534304,6
36.78242233,127.1188428,6
36.78239535,127.1562133,6
36.8175532,127.1426708,6
36.78127094,127.1600061,6
36.7818723,127.1544533,6
36.82416503,127.1565417,6
36.78095371,127.1636804,6
36.78291656,127.152246,6
36.7834498,127.1604318,6
36.78316075,127.1537221,6
36.83266327,127.1232359,6
36.86311072,127.1202287,6
36.7827529,127.155258,6
36.86201938,127.1152406,6
36.79978623,127.104466,6
36.8325751,127.1293859,6
36.78047277,127.160579,6
36.81771987,127.1530638,6
36.81770805,127.1378236,6
36.80201978,127.1139263,6
36.81700146,127.1413855,6
36.78605366,127.1600984,6
36.82561863,127.1300557,6
36.85740196,127.1161601,6
36.78411609,127.1582095,6
36.85497617,127.1116603,6
36.82939903,127.139525,6
36.83087574,127.1249708,6
36.83084241,127.1231465,6
36.8490982,127.1178877,6
36.76320177,127.3000964,6
36.82114209,127.1399808,6
36.79924135,127.1524912,6
36.83020887,127.1421825,6
36.77897619,127.147576,6
36.8237221,127.1371636,6
36.81810394,127.135999,6
36.8006575,127.1490435,6
36.83636936,127.1335722,6
36.78722063,127.119871,6
36.82608644,127.1388608,6
36.8259463,127.1236115,6
36.79890709,127.1228697,6
36.79940687,127.1068908,6
36.87734845,127.150489,6
36.82955356,127.1543387,6
36.8007869,127.1186922,6
36.87794855,127.1571241,6
36.87725255,127.1525504,6
36.7780196,127.1311659,6
36.77755654,127.1319602,6
36.78818176,127.1240901,6
36.84663982,127.1157675,6
36.84659958,127.1083608,6
36.80959235,127.1497805,6
36.80446737,127.1299339,6
36.80475904,127.1426857,6
36.84847608,127.1187961,6
36.81623804,127.1091268,6
36.78934046,127.1215145,6
36.81647562,127.1532064,6
36.84685833,127.1531429,6
36.84499539,127.1213706,6
36.83288179,127.1392356,6
36.79862378,127.1401439,6
36.8182903,127.1089566,6
36.81849908,127.1563019,6
36.91162995,127.128652,6
36.82288345,127.1071491,6
36.81845726,127.1579474,6
36.81104459,127.1102904,6
36.81631617,127.1376194,6
36.79038795,127.1231459,6
36.8042302,127.1136535,6
36.8101582,127.1058969,6
36.79150314,127.1158209,6
36.79177144,127.1297445,6
36.79083791,127.1555074,6
36.79076307,127.1490695,6
36.82706502,127.1124463,6
36.83856879,127.1223392,6
36.83030817,127.1410427,6
36.84308573,127.1367586,6
36.80594197,127.1137218,6
36.81864748,127.147133,6
36.80108826,127.157954,6
36.82995589,127.1807028,6
36.81042278,127.1094622,6
36.80960859,127.130075,6
36.84167576,127.1247232,6
36.79167246,127.1500786,6
36.84138792,127.1047707,6
36.75468355,127.2230655,6
36.76066094,127.1792473,6
36.91529373,127.2228186,6
36.76028991,127.1772265,6
36.82861501,127.1855213,6
36.80968363,127.101508,6
36.81918225,127.1530167,6
36.87910032,127.1485216,6
36.80376908,127.1500788,6
36.8037521,127.1037559,6
36.79802893,127.129429,6
36.79777444,127.1360651,6
36.82143446,127.1575924,6
36.8151175,127.1413135,6
36.84152904,127.1219628,6
36.84117492,127.1263507,6
36.8304025,127.1398416,6
36.80979746,127.1047091,6
36.87908223,127.1569863,6
36.77441534,127.1307313,6
36.8313963,127.1544937,6
36.80133003,127.1352967,6
36.80158502,127.1168735,6
36.80645289,127.1064318,6
36.83193138,127.1389373,6
36.83188873,127.1303737,6
36.84046816,127.1224132,6
36.81291321,127.1591436,6
36.82766013,127.1407828,6
36.79461911,127.1276888,6
36.84032703,127.1008292,6
36.79444051,127.1635396,6
36.80357624,127.1572001,6
36.83958056,127.122943,6
36.84002208,127.1220084,6
36.79688562,127.1207552,6
36.8029988,127.1195689,6
36.82790527,127.1116231,6
36.88016443,127.1508061,6
36.83157389,127.1391119,6
36.80169903,127.1183134,6
36.81039924,127.105698,6
36.80704137,127.1185678,6
36.76698039,127.1589515,6
36.80727686,127.1072411,6
36.82195687,127.1257115,6
36.82187475,127.1157124,6
36.81068346,127.1079034,5
36.91706539,127.1321489,5
36.80734473,127.1334923,5
36.80715092,127.147587,5
36.74247289,127.2369382,5
36.91614532,127.1280012,5
36.83613872,127.1367789,5
36.83605257,127.141106,5
36.81041815,127.1411382,5
36.83598081,127.1361014,5
36.81070986,127.1100605,5
36.8909049,127.1944676,5
36.88588145,127.1105875,5
36.82219985,127.1417007,5
36.8075219,127.1062095,5
36.83200985,127.1469708,5
36.88477288,127.2084763,5
36.77083125,127.1326837,5
36.83207654,127.1344812,5
36.82004552,127.1442885,5
36.82003016,127.1584136,5
36.88143064,127.1486781,5
36.8804669,127.2059887,5
36.82245474,127.1254463,5
36.82243609,127.1070042,5
36.83660589,127.1551726,5
36.83645287,127.1284414,5
36.80223347,127.1504553,5
36.80207616,127.1355193,5
36.81122082,127.1095443,5
36.80056402,127.1047263,5
36.80053596,127.1490232,5
36.83622026,127.1183971,5
36.87986344,127.1565418,5
36.81940747,127.1621699,5
36.80641046,127.1342886,5
36.7733234,127.1334659,5
36.79976174,127.1259382,5
36.79996114,127.1484468,5
36.79993646,127.1221399,5
36.81160996,127.1453269,5
36.83010318,127.1447876,5
36.81033872,127.105963,5
36.8103103,127.103036,5
36.81030368,127.1027696,5
36.80199659,127.1509379,5
36.81144575,127.102144,5
36.8791876,127.1559338,5
36.87914013,127.1483896,5
36.83222955,127.1127247,5
36.77408281,127.1315685,5
36.77476254,127.1350114,5
36.83784343,127.1360005,5
36.79874815,127.1532818,5
36.79936996,127.1535255,5
36.83016644,127.1256868,5
36.80244881,127.1534409,5
36.82928969,127.1434195,5
36.79905733,127.1094608,5
36.83728442,127.1505499,5
36.77510576,127.1337466,5
36.80806423,127.1025658,5
36.80604292,127.1590407,5
36.82272119,127.1077174,5
36.77539891,127.1284179,5
36.7753151,127.1268301,5
36.7982683,127.1226866,5
36.79823492,127.1339117,5
36.79881748,127.1409399,5
36.83788686,127.1439625,5
36.81190559,127.1307593,5
36.81867712,127.1576166,5
36.8186689,127.1602614,5
36.87812568,127.1512425,5
36.77580918,127.2131113,5
36.77566558,127.1279753,5
36.77703163,127.1281773,5
36.777725,127.1433666,5
36.82311446,127.1503691,5
36.80573713,127.1177233,5
36.83104933,127.1408974,5
36.87699803,127.2032183,5
36.77884368,127.130908,5
36.77983436,127.1492093,5
36.79709824,127.1310986,5
36.83409854,127.1422922,5
36.8286407,127.1432833,5
36.8125917,127.1071519,5
36.79795537,127.1355266,5
36.79809923,127.1085187,5
36.77952664,127.1410005,5
36.87265331,127.2122261,5
36.8719314,127.1491975,5
36.80890554,127.1055244,5
36.80560683,127.1500599,5
36.80557399,127.157482,5
36.78007035,127.139793,5
36.86525712,127.1220248,5
36.8282823,127.1423326,5
36.7964089,127.1254911,5
36.83394011,127.1200046,5
36.79743068,127.1355851,5
36.83938272,127.1211514,5
36.79722013,127.1528613,5
36.82858757,127.145406,5
36.86827179,127.1975407,5
36.80538341,127.138348,5
36.82440913,127.1463585,5
36.8174113,127.1425788,5
36.86194941,127.117043,5
36.78310974,127.1544951,5
36.83276726,127.1409975,5
36.81731494,127.1363006,5
36.85851715,127.1122353,5
36.78331434,127.1130167,5
36.81359305,127.1355474,5
36.79597504,127.128253,5
36.81355904,127.1399333,5
36.80993982,127.109821,5
36.80287974,127.1673268,5
36.81348051,127.1451566,5
36.78412108,127.1645641,5
36.81701556,127.1345954,5
36.85275878,127.15747,5
36.78547845,127.1595857,5
36.81697166,127.1086065,5
36.80480951,127.1283636,5
36.80446883,127.111153,5
36.81670081,127.1370311,5
36.81666787,127.1379344,5
36.78717858,127.1285623,5
36.78777222,127.1267267,5
36.82789305,127.1445464,5
36.84004776,127.1218318,5
36.82803901,127.142025,5
36.81383089,127.1084578,5
36.82808704,127.1417972,5
36.79569747,127.1488568,5
36.79543091,127.1323206,5
36.79540044,127.1310304,5
36.84002163,127.130899,5
36.78881875,127.1155143,5
36.8473999,127.1476488,5
36.80452307,127.1576515,5
36.8166256,127.1043208,5
36.84396076,127.1344214,5
36.84386995,127.1299445,5
36.84631729,127.1145827,5
36.82787823,127.1854261,5
36.81398416,127.1076772,5
36.79398033,127.1312368,5
36.83342843,127.1325879,5
36.80352715,127.1504234,5
36.83051491,127.1349677,5
36.84038224,127.1231482,5
36.81405869,127.1105098,5
36.82657712,127.1415139,5
36.80410012,127.1491698,5
36.80419019,127.1302635,5
36.79008452,127.1550665,5
36.78997101,127.1191566,5
36.78996755,127.1164614,5
36.81621851,127.1607303,5
36.79317792,127.1608572,5
36.80988827,127.1040096,5
36.84065249,127.1215634,5
36.84304716,127.150915,5
36.84285808,127.125604,5
36.79072143,127.1406364,5
36.84229649,127.1038605,5
36.79122256,127.1639855,5
36.81544581,127.1364252,5
36.8421779,127.1369624,5
36.82721661,127.1549798,5
36.82732547,127.1309949,5
36.80966033,127.1448788,5
36.84172465,127.1246793,5
36.80110326,127.1067396,5
36.83578254,127.1230624,5
36.8015081,127.1400306,5
36.82167029,127.1400862,5
36.76091451,127.2271092,5
36.83186774,127.1398026,5
36.83189698,127.1507574,5
36.91111083,127.1298957,5
36.82206025,127.1053793,5
36.82133119,127.1429029,5
36.82218152,127.1250264,5
36.75613028,127.2248886,5
36.81069998,127.102257,4
36.82215237,127.1402488,4
36.82115349,127.1396424,4
36.8220323,127.1346757,4
36.82208573,127.1400649,4
36.82988383,127.126136,4
36.83515306,127.1304755,4
36.80192628,127.1593156,4
36.81063039,127.1108324,4
36.81091298,127.1065906,4
36.83596757,127.1309691,4
36.91782966,127.1312975,4
36.88656256,127.1101281,4
36.88619323,127.1102916,4
36.88524947,127.2065188,4
36.7668632,127.1658507,4
36.76677653,127.1668695,4
36.83200935,127.1313053,4
36.83200143,127.1429389,4
36.80665691,127.1602713,4
36.8202331,127.1413893,4
36.80973704,127.131757,4
36.83302399,127.1474538,4
36.83297576,127.141008,4
36.84273042,127.1367635,4
36.81606082,127.1048937,4
36.84259488,127.1514953,4
36.79143041,127.1494457,4
36.84196584,127.1103057,4
36.84191647,127.1204175,4
36.84185438,127.136986,4
36.82734984,127.1231127,4
36.8039204,127.1149612,4
36.84177695,127.1188372,4
36.84175271,127.1254968,4
36.8415863,127.128432,4
36.84156885,127.1359393,4
36.79223242,127.1565764,4
36.79271754,127.1646799,4
36.80993979,127.1047543,4
36.83334372,127.1402179,4
36.80377976,127.1392279,4
36.82765095,127.1362034,4
36.81501537,127.1102581,4
36.81491719,127.1079523,4
36.81488417,127.1608496,4
36.84120819,127.1320572,4
36.82768488,127.1126561,4
36.79339232,127.1297056,4
36.81599751,127.1607036,4
36.82687414,127.138592,4
36.82681396,127.1389679,4
36.79062405,127.1486169,4
36.81459158,127.1609136,4
36.80362634,127.1091613,4
36.83050886,127.1385849,4
36.79421544,127.1600082,4
36.79414732,127.1263942,4
36.84021897,127.1312323,4
36.84577456,127.1187969,4
36.82638614,127.1368438,4
36.84418452,127.1346404,4
36.82656124,127.1371435,4
36.80400236,127.1096608,4
36.81628973,127.1472041,4
36.79058775,127.1645571,4
36.81621209,127.1608121,4
36.81602453,127.1411861,4
36.84102824,127.1306701,4
36.79512773,127.1650137,4
36.81003436,127.1416003,4
36.80999857,127.1058391,4
36.79553518,127.0989427,4
36.79530192,127.1325154,4
36.84747492,127.1158138,4
36.78854639,127.1301226,4
36.78853331,127.1268898,4
36.81656302,127.1399046,4
36.83295101,127.1348451,4
36.8328979,127.1437958,4
36.81647402,127.1363049,4
36.81666725,127.1065392,4
36.84666919,127.1116255,4
36.81427024,127.1358572,4
36.81392651,127.1418423,4
36.78679384,127.1196324,4
36.78678687,127.1315213,4
36.85113798,127.1577958,4
36.8509431,127.1581818,4
36.81686851,127.1410344,4
36.78689628,127.1198301,4
36.84848861,127.147071,4
36.82609994,127.1306013,4
36.80959828,127.1018393,4
36.80472479,127.1324938,4
36.81672695,127.1373393,4
36.81669593,127.1367338,4
36.78776684,127.1595736,4
36.78771889,127.1147227,4
36.79434153,127.1619841,4
36.84018383,127.1211229,4
36.83985086,127.1216617,4
36.8398313,127.1227201,4
36.8398311,127.121337,4
36.79622542,127.1174748,4
36.80998079,127.1044507,4
36.81004535,127.1055293,4
36.80283642,127.1592342,4
36.81343918,127.1462384,4
36.82835654,127.1854805,4
36.81709524,127.1391936,4
36.78510555,127.1583209,4
36.80915873,127.1053391,4
36.83282585,127.1388335,4
36.83282045,127.1403657,4
36.83280999,127.1116303,4
36.83277372,127.1501424,4
36.78189441,127.1528203,4
36.78249613,127.1609173,4
36.82428751,127.1372674,4
36.81743627,127.136349,4
36.7828571,127.1605971,4
36.86239059,127.163012,4
36.86209091,127.1191859,4
36.83272116,127.1313625,4
36.8326659,127.1274096,4
36.81730992,127.135968,4
36.85840911,127.1205161,4
36.78398932,127.1582661,4
36.78383596,127.1535117,4
36.82494298,127.1118955,4
36.82526166,127.1535148,4
36.79651512,127.1608432,4
36.79639559,127.1652141,4
36.79693325,127.1298666,4
36.83372141,127.1908127,4
36.83393241,127.1484597,4
36.83386306,127.1130239,4
36.80254315,127.1178126,4
36.83419873,127.1405609,4
36.82846128,127.1444034,4
36.81299292,127.1399774,4
36.82417649,127.1629012,4
36.81758071,127.1610058,4
36.78160603,127.1529096,4
36.86758341,127.122462,4
36.80870479,127.104068,4
36.80900217,127.1496019,4
36.80898712,127.1041526,4
36.81283637,127.159528,4
36.80276402,127.1199681,4
36.79801082,127.141688,4
36.83884926,127.1159134,4
36.79773296,127.1353055,4
36.82860027,127.1301729,4
36.79826115,127.1241028,4
36.79807676,127.1374059,4
36.87166709,127.1466777,4
36.78033845,127.1415328,4
36.8326093,127.1434752,4
36.78008563,127.1630479,4
36.82407771,127.1581796,4
36.78218274,127.1510747,4
36.87063637,127.144725,4
36.78185203,127.1524895,4
36.7767427,127.1316703,4
36.82283074,127.1558709,4
36.81843188,127.1589387,4
36.81840209,127.1313778,4
36.87773083,127.2057699,4
36.87771311,127.1507842,4
36.77787791,127.1495947,4
36.81834863,127.1361238,4
36.87742945,127.1486279,4
36.80568021,127.1049954,4
36.80891325,127.10444,4
36.80891016,127.1491049,4
36.81806458,127.1561577,4
36.82357385,127.1237876,4
36.79748848,127.1529388,4
36.81238962,127.1081957,4
36.82881964,127.1356145,4
36.83840289,127.132276,4
36.83825557,127.1077099,4
36.83029081,127.140711,4
36.80257908,127.1195453,4
36.8120587,127.1457775,4
36.79818634,127.1355178,4
36.79831912,127.1357065,4
36.83820893,127.1235188,4
36.81197967,127.1015994,4
36.81195608,127.1081221,4
36.80592692,127.1395372,4
36.83250189,127.1420528,4
36.83243816,127.1428222,4
36.80546727,127.1590607,4
36.77544017,127.13025,4
36.83026906,127.1418039,4
36.80213989,127.1606216,4
36.82906518,127.1249324,4
36.79910501,127.1524266,4
36.81157051,127.1447194,4
36.81154578,127.1103076,4
36.81892196,127.1559699,4
36.81889459,127.1452805,4
36.81901032,127.14489,4
36.81895656,127.1447885,4
36.87874465,127.1500983,4
36.77498923,127.134718,4
36.83240402,127.1479739,4
36.80610398,127.1383166,4
36.77527345,127.1360596,4
36.77513119,127.1361137,4
36.80197599,127.1361228,4
36.80012192,127.1311012,4
36.80001766,127.1097415,4
36.8792464,127.1570598,4
36.87920621,127.1561752,4
36.77396357,127.1334494,4
36.82257538,127.1246055,4
36.83124471,127.1436663,4
36.80834185,127.1639448,4
36.81913335,127.1639485,4
36.87907968,127.1486656,4
36.77497372,127.1328043,4
36.77477862,127.1337749,4
36.77447552,127.1346245,4
36.83774482,127.1359476,4
36.81024141,127.1045303,4
36.83615408,127.1433991,4
36.88017386,127.1581826,4
36.87995669,127.1582518,4
36.83153836,127.1443466,4
36.83147543,127.1546953,4
36.80806162,127.1620225,4
36.83219142,127.1325608,4
36.83210932,127.1466165,4
36.82255424,127.1074884,4
36.81946973,127.1438267,4
36.87947486,127.1564904,4
36.77418284,127.1317282,4
36.77412493,127.1246769,4
36.79969322,127.1073201,4
36.79994768,127.1023218,4
36.81159483,127.1080081,4
36.82091294,127.1399075,4
