id,name,lon,lat,road_address,jibun_address,url,category_name,group_code
7885072,목천읍행정복지센터,127.234684979642,36.7849559698672,충남 천안시 동남구 목천읍 서리1길 41-7,충남 천안시 동남구 목천읍 서리 93-1,http://place.map.kakao.com/7885072,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 읍행정복지센터",PO3
7879541,문성동행정복지센터,127.150238368757,36.8109941683799,충남 천안시 동남구 문화로 15,충남 천안시 동남구 문화동 39-4,http://place.map.kakao.com/7879541,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
8093696,문성파출소,127.149558180884,36.8069940948302,충남 천안시 동남구 옛시청길 21,충남 천안시 동남구 문화동 165-2,http://place.map.kakao.com/8093696,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3
13539883,미죽보건진료소,127.15006186620391,36.737721060087246,충남 천안시 동남구 풍세면 미죽2길 6,충남 천안시 동남구 풍세면 미죽리 424-6,http://place.map.kakao.com/13539883,"의료,건강 > 보건소 > 보건진료소",PO3
10399781,발산보건진료소,127.287011674256,36.719971631031,충남 천안시 동남구 수신면 발산1길 132,충남 천안시 동남구 수신면 발산리 203-1,http://place.map.kakao.com/10399781,"의료,건강 > 보건소 > 보건진료소",PO3
9018807,백석대학교 우편취급국,127.184533851207,36.8401273656911,충남 천안시 동남구 백석대학로 1-1,충남 천안시 동남구 안서동 115,http://place.map.kakao.com/9018807,"사회,공공기관 > 행정기관 > 과학기술정보통신부 > 우체국 > 우편취급국",PO3
17809066,백석동행정복지센터,127.11510920689621,36.819748894490615,충남 천안시 서북구 번영로 208,충남 천안시 서북구 백석동 251,http://place.map.kakao.com/17809066,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
1405123880,병천119안전센터,127.301033108086,36.7642323546603,충남 천안시 동남구 병천면 아우내순대길 78,충남 천안시 동남구 병천면 병천리 112,http://place.map.kakao.com/1405123880,"사회,공공기관 > 행정기관 > 소방서 > 119안전센터",PO3
10382515,병천동면파출소,127.29761427265524,36.7634948325558,충남 천안시 동남구 병천면 충절로 1729,충남 천안시 동남구 병천면 병천리 160-3,http://place.map.kakao.com/10382515,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3
10387077,병천면행정복지센터,127.302587862467,36.7665640994854,충남 천안시 동남구 병천면 병천2로 57,충남 천안시 동남구 병천면 병천리 360-1,http://place.map.kakao.com/10387077,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 면행정복지센터",PO3
8333925,병천보건지소,127.30203873561608,36.76648439449597,충남 천안시 동남구 병천면 병천2로 57-1,충남 천안시 동남구 병천면 병천리 360-1,http://place.map.kakao.com/8333925,"의료,건강 > 보건소 > 보건지소",PO3
7900700,병천우체국,127.29726313685788,36.76276400501691,충남 천안시 동남구 병천면 충절로 1732,충남 천안시 동남구 병천면 병천리 319-2,http://place.map.kakao.com/7900700,"사회,공공기관 > 행정기관 > 과학기술정보통신부 > 우체국",PO3
11057160,봉명동행정복지센터,127.13943451163375,36.80577007050382,충남 천안시 동남구 봉정로 39,충남 천안시 동남구 봉명동 45-9,http://place.map.kakao.com/11057160,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
8372635,부성1동행정복지센터,127.152210937846,36.8427719304848,충남 천안시 서북구 부대중앙길 51,충남 천안시 서북구 부대동 133-21,http://place.map.kakao.com/8372635,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
1080754887,부성2동주민자치센터,127.12815451724697,36.83870747298518,충남 천안시 서북구 노태산로 133,충남 천안시 서북구 성성동 191-3,http://place.map.kakao.com/1080754887,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
21763483,부성2동행정복지센터,127.12813982292224,36.838635400320456,충남 천안시 서북구 노태산로 133,충남 천안시 서북구 성성동 191-3,http://place.map.kakao.com/21763483,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
23971424,북면119지역대,127.27274052961089,36.82733685998013,충남 천안시 동남구 북면 위례성로 724-1,충남 천안시 동남구 북면 오곡리 399-1,http://place.map.kakao.com/23971424,"사회,공공기관 > 행정기관 > 소방서 > 119지역대",PO3
11566559,북면치안센터,127.272920086564,36.8245556349987,충남 천안시 동남구 북면 위례성로 693,충남 천안시 동남구 북면 오곡리 369,http://place.map.kakao.com/11566559,"사회,공공기관 > 행정기관 > 경찰서 > 치안센터",PO3
7902878,북면행정복지센터,127.273262167455,36.8274528060516,충남 천안시 동남구 북면 위례성로 724,충남 천안시 동남구 북면 오곡리 399-1,http://place.map.kakao.com/7902878,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 면행정복지센터",PO3
1405034473,불당119안전센터,127.107715914991,36.8178310515156,충남 천안시 서북구 불당23로 62,충남 천안시 서북구 불당동 1518,http://place.map.kakao.com/1405034473,"사회,공공기관 > 행정기관 > 소방서 > 119안전센터",PO3
22515558,불당1동행정복지센터,127.11372362771,36.8059344038356,충남 천안시 서북구 봉서산로 64,충남 천안시 서북구 불당동 796,http://place.map.kakao.com/22515558,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
1549180859,불당2동행정복지센터,127.10850542756535,36.81737977892481,충남 천안시 서북구 불당25로 182,충남 천안시 서북구 불당동 1531,http://place.map.kakao.com/1549180859,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
1624631204,불당지구대,127.10798487641826,36.81781278540636,충남 천안시 서북구 불당23로 66,충남 천안시 서북구 불당동 1519,http://place.map.kakao.com/1624631204,"사회,공공기관 > 행정기관 > 경찰서 > 지구대",PO3
1404943834,서부119안전센터,127.138787301473,36.8122552199745,충남 천안시 서북구 양지18길 22,충남 천안시 서북구 성정동 738-4,http://place.map.kakao.com/1404943834,"사회,공공기관 > 행정기관 > 소방서 > 119안전센터",PO3
8597503,서북구보건소,127.11488694693728,36.815021888227314,충남 천안시 서북구 번영로 156,충남 천안시 서북구 불당동 234-1,http://place.map.kakao.com/8597503,"의료,건강 > 보건소",PO3
11140134,서북구청,127.154969215539,36.8784484280331,충남 천안시 서북구 성거읍 봉주로 75,충남 천안시 서북구 성거읍 신월리 343-1,http://place.map.kakao.com/11140134,"사회,공공기관 > 지방행정기관 > 구청",PO3
1405021050,성거119안전센터,127.207866577272,36.8833057000464,충남 천안시 서북구 성거읍 천흥8길 11,충남 천안시 서북구 성거읍 천흥리 315-7,http://place.map.kakao.com/1405021050,"사회,공공기관 > 행정기관 > 소방서 > 119안전센터",PO3
7940843,성거보건지소,127.19912792052774,36.877987960241654,충남 천안시 서북구 성거읍 봉주로 469,충남 천안시 서북구 성거읍 저리 57-26,http://place.map.kakao.com/7940843,"의료,건강 > 보건소 > 보건지소",PO3
7950809,성거우체국,127.20053043736777,36.87215188161346,충남 천안시 서북구 성거읍 성거길 73,충남 천안시 서북구 성거읍 송남리 16-1,http://place.map.kakao.com/7950809,"사회,공공기관 > 행정기관 > 과학기술정보통신부 > 우체국",PO3
9170372,성거읍행정복지센터,127.199166201756,36.8780437642569,충남 천안시 서북구 성거읍 봉주로 469,충남 천안시 서북구 성거읍 저리 57-26,http://place.map.kakao.com/9170372,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 읍행정복지센터",PO3
21264772,성거파출소,127.201134454254,36.8723851470326,충남 천안시 서북구 성거읍 성거길 80,충남 천안시 서북구 성거읍 천흥리 430-3,http://place.map.kakao.com/21264772,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3
10473231,성남119지역대,127.23245481341974,36.74350900779302,충남 천안시 동남구 성남면 신사대화로 115-9,충남 천안시 동남구 성남면 신사리 444-1,http://place.map.kakao.com/10473231,"사회,공공기관 > 행정기관 > 소방서 > 119지역대",PO3
11132074,성남면전담의용소방대,127.232453693731,36.7435090099801,충남 천안시 동남구 성남면 신사대화로 115-9,충남 천안시 동남구 성남면 신사리 444-1,http://place.map.kakao.com/11132074,"사회,공공기관 > 행정기관 > 소방서 > 119지역대",PO3
1993558241,성남면행정복지센터 임시청사,127.232973313942,36.7435359285486,충남 천안시 동남구 성남면 신사대화로 115-8,충남 천안시 동남구 성남면 신사리 431-7,http://place.map.kakao.com/1993558241,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
8378127,성남보건지소,127.23597397322375,36.74276316396546,충남 천안시 동남구 성남면 신사대화로 141,충남 천안시 동남구 성남면 신사리 313-2,http://place.map.kakao.com/8378127,"의료,건강 > 보건소 > 보건지소",PO3
26146205,성남치안센터,127.237273352584,36.7422126998297,충남 천안시 동남구 성남면 신사대화로 153,충남 천안시 동남구 성남면 신사리 341-2,http://place.map.kakao.com/26146205,"사회,공공기관 > 행정기관 > 경찰서 > 치안센터",PO3
809155054,성정1동 주민자치센터별관,127.141209704963,36.8131787094551,충남 천안시 서북구 봉정로 123,충남 천안시 서북구 성정동 732-7,http://place.map.kakao.com/809155054,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
770672770,성정1동행정복지센터,127.141447076813,36.8179326819152,충남 천안시 서북구 성정8길 5,충남 천안시 서북구 성정동 694-9,http://place.map.kakao.com/770672770,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
1995389684,성정2동행정복지센터,127.1398734360698,36.819744871643145,충남 천안시 서북구 서부8길 29,충남 천안시 서북구 성정동 684-1,http://place.map.kakao.com/1995389684,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
20589713,성정동우체국 주차장,127.133748255535,36.8300669056545,충남 천안시 서북구 서부대로 706,충남 천안시 서북구 성정동 1116,http://place.map.kakao.com/20589713,"교통,수송 > 교통시설 > 주차장",PO3
10847362,성정지구대,127.14449678741292,36.810216416042216,충남 천안시 서북구 천안천4길 46,충남 천안시 서북구 와촌동 106-81,http://place.map.kakao.com/10847362,"사회,공공기관 > 행정기관 > 경찰서 > 지구대",PO3
1404946288,성환119안전센터,127.131161968955,36.9276589333214,충남 천안시 서북구 성환읍 성환1로 395,충남 천안시 서북구 성환읍 성환리 167-5,http://place.map.kakao.com/1404946288,"사회,공공기관 > 행정기관 > 소방서 > 119안전센터",PO3
8405800,성환신가보건진료소,127.115058984548,36.9522141335517,충남 천안시 서북구 성환읍 가동길 14-4,충남 천안시 서북구 성환읍 신가리 371-62,http://place.map.kakao.com/8405800,"의료,건강 > 보건소 > 보건진료소",PO3
